cisp;mes;ano;mes_ano;aisp;risp;munic;mcirc;regiao;hom_doloso;lesao_corp_morte;latrocinio;cvli;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_transeunte;roubo_celular;roubo_em_coletivo;roubo_rua;roubo_veiculo;roubo_carga;roubo_comercio;roubo_residencia;roubo_banco;roubo_cx_eletronico;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;registro_ocorrencias;fase
61;3;2022;2022m03;15;3;Duque de Caxias;3301702;Baixada Fluminense;1;0;0;1;0;1;0;26;5;0;5;4;0;1;5;2;1;0;0;0;0.0;0;0;0.0;1;9;7;0;0;5;3.0;10;25;0;0;0;15;0;0.0;0.0;0.0;5;17.0;2.0;4.0;0.0;17;5;0;0;0;0;128;3
62;3;2022;2022m03;15;3;Duque de Caxias;3301702;Baixada Fluminense;8;0;0;8;2;10;10;48;11;1;8;48;18;3;69;21;6;3;1;0;0.0;0;1;0.0;12;113;18;3;0;9;0.0;36;66;0;1;0;78;8;0.0;8.0;0.0;19;12.0;2.0;5.0;0.0;36;1;0;0;0;0;462;3
63;3;2022;2022m03;24;3;Japeri;3302270;Baixada Fluminense;2;0;0;2;9;11;3;27;5;0;4;12;4;3;19;5;0;0;1;0;0.0;0;0;0.0;7;32;5;2;0;4;0.0;27;38;0;0;0;14;15;12.0;3.0;0.0;1;16.0;2.0;5.0;0.0;25;4;0;0;0;0;251;3
64;3;2022;2022m03;21;3;São João de Meriti;3305109;Baixada Fluminense;6;0;0;6;6;12;8;176;14;0;32;156;33;22;211;103;27;15;3;0;0.0;0;1;0.0;26;386;53;18;8;5;1.0;119;204;0;4;0;263;13;0.0;13.0;0.0;76;53.0;3.0;26.0;1.0;91;16;1;0;0;0;1523;3
65;3;2022;2022m03;34;3;Magé;3302502;Baixada Fluminense;3;0;0;3;0;3;2;37;6;0;5;8;3;1;12;3;1;1;0;0;0.0;0;0;0.0;2;19;10;1;1;6;1.0;25;44;0;2;0;23;3;0.0;3.0;0.0;1;13.0;1.0;0.0;0.0;23;1;0;0;0;0;231;3
66;3;2022;2022m03;34;3;Magé;3302502;Baixada Fluminense;1;0;0;1;0;1;4;79;8;2;19;22;6;0;28;10;0;2;0;0;0.0;0;0;1.0;6;47;15;9;1;7;8.0;38;78;0;2;0;65;3;3.0;0.0;0.0;3;14.0;1.0;6.0;1.0;65;3;0;0;0;0;483;3
67;3;2022;2022m03;34;3;Guapimirim;3301850;Baixada Fluminense;1;0;0;1;0;1;0;24;6;0;3;7;3;0;10;0;1;2;1;0;0.0;0;0;0.0;0;14;4;1;0;7;0.0;14;26;0;1;0;37;1;0.0;1.0;0.0;4;12.0;0.0;5.0;0.0;34;1;0;0;0;0;202;3
48;4;2022;2022m04;24;3;Seropédica;3305554;Baixada Fluminense;4;0;0;4;0;4;1;41;2;2;7;6;2;0;8;4;5;0;0;0;0.0;0;1;0.0;3;21;5;0;0;4;2.0;17;28;0;0;0;21;10;5.0;5.0;0.0;6;32.0;1.0;3.0;0.0;18;3;0;0;0;0;206;3
50;4;2022;2022m04;24;3;Itaguaí;3302007;Baixada Fluminense;2;0;0;2;3;5;0;31;0;1;7;11;6;1;18;14;0;3;0;0;0.0;0;1;0.0;2;38;14;3;0;5;0.0;35;57;0;1;0;38;8;3.0;5.0;0.0;9;20.0;3.0;14.0;0.0;30;3;2;0;0;0;365;3
51;4;2022;2022m04;24;3;Paracambi;3303609;Baixada Fluminense;1;0;0;1;0;1;1;21;2;1;3;1;0;0;1;0;0;0;0;0;0.0;0;0;0.0;0;1;1;0;1;4;2.0;4;12;0;2;0;20;4;4.0;0.0;0.0;0;4.0;0.0;5.0;0.0;19;3;0;0;0;0;112;3
52;4;2022;2022m04;20;3;Nova Iguaçu;3303500;Baixada Fluminense;0;0;0;0;1;1;3;56;6;1;15;34;51;5;90;40;2;4;0;0;0.0;0;3;0.0;8;147;40;24;7;31;4.0;78;184;0;0;0;133;3;1.0;2.0;0.0;12;31.0;1.0;14.0;0.0;40;5;0;0;0;0;833;3
53;4;2022;2022m04;20;3;Mesquita;3302858;Baixada Fluminense;2;0;0;2;1;3;2;42;3;1;8;32;26;12;70;13;3;1;0;0;0.0;0;0;0.0;7;94;22;5;3;7;1.0;42;80;0;0;0;64;13;0.0;12.0;1.0;4;25.0;4.0;11.0;0.0;32;8;0;0;0;0;431;3
54;4;2022;2022m04;39;3;Belford Roxo;3300456;Baixada Fluminense;24;0;0;24;2;26;3;136;7;1;33;104;22;29;155;125;10;3;1;0;1.0;0;6;0.0;33;334;35;5;2;8;0.0;77;127;0;6;3;160;7;2.0;5.0;0.0;46;51.0;4.0;19.0;0.0;131;13;0;0;0;0;1263;3
55;4;2022;2022m04;24;3;Queimados;3304144;Baixada Fluminense;4;0;1;5;4;9;4;56;2;1;8;39;22;0;61;9;1;1;0;0;0.0;0;0;0.0;3;75;12;4;1;3;1.0;38;59;0;1;0;53;6;4.0;2.0;0.0;7;17.0;1.0;1.0;0.0;46;8;1;0;0;0;429;3
56;4;2022;2022m04;20;3;Nova Iguaçu;3303500;Baixada Fluminense;8;0;0;8;0;8;2;123;13;4;14;47;31;5;83;24;6;7;4;0;0.0;0;1;0.0;13;138;30;0;3;4;2.0;52;91;0;2;0;72;7;1.0;5.0;1.0;12;24.0;2.0;7.0;0.0;114;6;0;0;0;0;692;3
57;4;2022;2022m04;20;3;Nilópolis;3303203;Baixada Fluminense;2;0;0;2;0;2;2;55;4;0;2;42;27;4;73;12;0;1;5;0;0.0;0;2;0.0;9;102;17;10;1;7;2.0;67;104;0;0;0;89;2;0.0;2.0;0.0;7;8.0;0.0;4.0;0.0;46;3;0;0;0;0;512;3
58;4;2022;2022m04;20;3;Nova Iguaçu;3303500;Baixada Fluminense;9;0;0;9;2;11;6;143;7;4;29;66;25;7;98;57;1;3;1;0;0.0;0;0;0.0;32;192;27;4;1;6;0.0;55;93;0;4;0;106;4;2.0;2.0;0.0;22;23.0;1.0;5.0;1.0;141;10;0;0;0;0;1018;3
59;4;2022;2022m04;15;3;Duque de Caxias;3301702;Baixada Fluminense;8;0;0;8;4;12;32;102;11;4;33;165;18;39;222;84;20;1;0;0;0.0;0;3;0.0;23;353;51;52;7;29;0.0;214;353;0;2;0;163;4;1.0;3.0;0.0;94;32.0;2.0;21.0;0.0;101;12;2;0;0;0;1498;3
60;4;2022;2022m04;15;3;Duque de Caxias;3301702;Baixada Fluminense;10;0;0;10;9;19;6;73;10;2;9;47;18;27;92;96;23;4;0;0;0.0;0;0;0.0;14;229;23;9;2;1;1.0;57;93;0;0;0;46;11;1.0;10.0;0.0;25;33.0;3.0;13.0;0.0;41;6;1;0;0;0;739;3
61;4;2022;2022m04;15;3;Duque de Caxias;3301702;Baixada Fluminense;4;0;0;4;0;4;0;25;2;0;3;10;0;2;12;3;0;1;1;0;0.0;1;0;0.0;0;18;5;1;0;2;2.0;13;23;0;0;0;22;1;1.0;0.0;0.0;2;13.0;0.0;1.0;0.0;13;0;0;0;0;0;134;3
62;4;2022;2022m04;15;3;Duque de Caxias;3301702;Baixada Fluminense;3;1;0;4;5;9;6;36;10;1;22;51;23;22;96;28;11;7;1;0;0.0;0;0;0.0;8;151;16;4;2;11;1.0;30;64;0;0;0;68;7;1.0;6.0;0.0;16;10.0;2.0;1.0;0.0;45;3;0;0;0;0;485;3
63;4;2022;2022m04;24;3;Japeri;3302270;Baixada Fluminense;1;0;0;1;5;6;0;27;2;0;5;9;8;3;20;4;2;2;0;0;0.0;0;0;0.0;6;34;2;0;1;2;0.0;11;16;0;2;0;23;21;16.0;4.0;1.0;9;12.0;1.0;5.0;0.0;24;3;1;0;0;0;223;3
64;4;2022;2022m04;21;3;São João de Meriti;3305109;Baixada Fluminense;6;0;0;6;1;7;4;124;15;1;35;150;24;36;210;91;23;10;3;0;0.0;0;2;1.0;32;372;57;17;8;12;1.0;116;211;0;3;0;138;13;2.0;11.0;1.0;45;38.0;3.0;17.0;0.0;110;13;0;0;0;0;1305;3
65;4;2022;2022m04;34;3;Magé;3302502;Baixada Fluminense;0;0;0;0;1;1;1;16;1;0;19;8;4;0;12;1;1;1;0;0;0.0;0;0;0.0;2;17;17;4;0;9;2.0;16;48;0;1;0;30;13;1.0;11.0;1.0;3;10.0;2.0;3.0;0.0;20;3;0;0;0;0;213;3
66;4;2022;2022m04;34;3;Magé;3302502;Baixada Fluminense;3;0;0;3;0;3;1;64;5;0;23;15;4;1;20;7;0;3;1;0;0.0;0;0;0.0;6;37;20;3;1;10;2.0;38;74;0;0;0;61;4;4.0;0.0;0.0;5;13.0;0.0;4.0;0.0;58;4;0;0;0;0;402;3
67;4;2022;2022m04;34;3;Guapimirim;3301850;Baixada Fluminense;0;0;0;0;0;0;1;23;3;1;2;4;1;0;5;3;0;1;0;0;0.0;0;0;0.0;1;10;1;0;0;1;0.0;17;19;0;1;0;21;2;0.0;2.0;0.0;12;11.0;0.0;5.0;0.0;24;0;0;0;0;0;187;3
48;5;2022;2022m05;24;3;Seropédica;3305554;Baixada Fluminense;1;0;0;1;0;1;0;42;5;1;10;8;4;0;12;3;0;1;1;0;0.0;0;0;0.0;2;19;3;0;1;2;1.0;17;24;0;0;0;26;1;1.0;0.0;0.0;4;8.0;1.0;4.0;0.0;30;2;0;0;0;0;199;3
50;5;2022;2022m05;24;3;Itaguaí;3302007;Baixada Fluminense;6;0;0;6;4;10;2;48;3;1;3;11;10;1;22;6;1;2;0;0;0.0;0;1;0.0;6;38;11;7;2;8;1.0;50;79;0;3;0;67;4;1.0;3.0;0.0;9;16.0;0.0;7.0;0.0;41;8;0;0;0;0;428;3
51;5;2022;2022m05;24;3;Paracambi;3303609;Baixada Fluminense;0;0;0;0;0;0;0;17;1;0;1;1;1;0;2;0;2;0;0;0;0.0;0;0;0.0;0;4;3;0;1;4;1.0;11;20;0;1;0;15;4;3.0;0.0;1.0;0;2.0;0.0;5.0;0.0;20;1;0;0;0;0;98;3
52;5;2022;2022m05;20;3;Nova Iguaçu;3303500;Baixada Fluminense;1;0;0;1;0;1;0;49;4;0;23;51;42;8;101;29;5;8;0;0;1.0;0;2;0.0;9;155;34;17;5;39;3.0;91;189;0;0;0;175;1;0.0;1.0;0.0;10;43.0;0.0;8.0;0.0;39;3;0;0;0;0;830;3
53;5;2022;2022m05;20;3;Mesquita;3302858;Baixada Fluminense;3;0;0;3;1;4;9;66;4;3;21;53;20;9;82;23;1;0;1;0;0.0;0;0;0.0;8;115;21;3;1;2;0.0;43;70;0;1;0;63;11;1.0;9.0;1.0;12;22.0;4.0;2.0;0.0;46;6;0;0;0;0;495;3
54;5;2022;2022m05;39;3;Belford Roxo;3300456;Baixada Fluminense;8;0;0;8;9;17;11;123;16;5;23;105;10;17;132;109;5;2;0;0;0.0;0;2;0.0;32;282;42;7;9;13;3.0;74;148;0;8;1;259;10;1.0;9.0;0.0;40;43.0;2.0;18.0;1.0;108;17;1;0;0;0;1265;3
55;5;2022;2022m05;24;3;Queimados;3304144;Baixada Fluminense;2;0;0;2;3;5;9;43;10;0;8;32;21;3;56;9;1;4;2;0;0.0;0;0;0.0;4;76;10;6;2;6;0.0;50;74;0;1;0;97;7;3.0;4.0;0.0;3;20.0;0.0;3.0;0.0;54;2;1;0;0;0;506;3
56;5;2022;2022m05;20;3;Nova Iguaçu;3303500;Baixada Fluminense;9;0;0;9;1;10;6;91;9;1;23;47;26;7;80;27;1;4;3;0;0.0;0;0;0.0;28;143;29;1;2;5;0.0;48;85;0;3;0;89;5;0.0;5.0;0.0;18;32.0;2.0;10.0;2.0;92;4;1;0;0;0;679;3
57;5;2022;2022m05;20;3;Nilópolis;3303203;Baixada Fluminense;1;0;0;1;0;1;2;49;5;1;10;55;21;0;76;20;0;3;3;0;0.0;0;0;0.0;10;112;14;12;2;12;4.0;86;130;0;0;0;110;9;1.0;8.0;0.0;9;31.0;0.0;5.0;0.0;39;2;0;0;1;0;616;3
58;5;2022;2022m05;20;3;Nova Iguaçu;3303500;Baixada Fluminense;12;0;0;12;3;15;4;168;15;8;30;153;26;9;188;52;2;8;1;0;0.0;0;0;0.0;26;277;28;11;2;13;3.0;68;125;0;0;0;181;2;0.0;2.0;0.0;18;24.0;0.0;16.0;0.0;115;13;1;0;0;0;1160;3
59;5;2022;2022m05;15;3;Duque de Caxias;3301702;Baixada Fluminense;6;0;0;6;2;8;15;93;9;1;30;174;19;61;254;116;23;6;1;0;0.0;0;1;0.0;35;436;66;54;8;16;0.0;228;372;0;0;0;207;8;0.0;8.0;0.0;124;31.0;4.0;13.0;2.0;77;12;4;0;0;0;1659;3
60;5;2022;2022m05;15;3;Duque de Caxias;3301702;Baixada Fluminense;6;0;0;6;5;11;10;68;10;3;22;67;23;19;109;67;23;2;1;0;0.0;0;1;0.0;16;219;18;5;2;1;2.0;48;76;0;2;0;107;10;2.0;8.0;0.0;47;31.0;0.0;18.0;0.0;49;8;0;0;0;0;782;3
61;5;2022;2022m05;15;3;Duque de Caxias;3301702;Baixada Fluminense;1;0;0;1;0;1;3;18;8;0;2;4;1;0;5;3;1;0;0;0;0.0;0;0;0.0;3;12;2;3;1;4;0.0;12;22;0;0;0;20;0;0.0;0.0;0.0;1;6.0;0.0;3.0;0.0;16;2;0;0;0;0;126;3
62;5;2022;2022m05;15;3;Duque de Caxias;3301702;Baixada Fluminense;2;0;0;2;11;13;9;48;7;2;22;30;15;17;62;36;6;2;2;0;0.0;0;0;0.0;9;117;13;4;2;3;1.0;23;46;0;1;0;73;5;0.0;4.0;1.0;15;11.0;2.0;6.0;0.0;43;6;0;0;0;0;466;3
63;5;2022;2022m05;24;3;Japeri;3302270;Baixada Fluminense;2;0;0;2;3;5;1;22;2;1;12;4;8;1;13;5;1;2;0;0;0.0;0;1;0.0;3;25;5;2;0;5;0.0;65;77;0;1;0;9;11;5.0;6.0;0.0;7;19.0;1.0;4.0;0.0;14;5;0;0;0;0;246;3
64;5;2022;2022m05;21;3;São João de Meriti;3305109;Baixada Fluminense;3;0;0;3;5;8;5;80;17;4;44;97;20;31;148;88;25;5;2;0;0.0;0;4;1.0;41;314;51;16;7;14;1.0;99;188;0;3;0;100;8;0.0;8.0;0.0;46;47.0;3.0;8.0;1.0;101;17;0;0;0;0;1118;3
65;5;2022;2022m05;34;3;Magé;3302502;Baixada Fluminense;5;0;0;5;4;9;2;33;3;0;6;16;4;2;22;3;0;2;0;0;0.0;0;0;1.0;1;29;7;2;1;6;1.0;15;32;0;0;0;46;8;0.0;8.0;0.0;4;16.0;1.0;6.0;0.0;36;3;0;0;0;0;264;3
66;5;2022;2022m05;34;3;Magé;3302502;Baixada Fluminense;4;0;0;4;0;4;3;59;4;0;39;14;7;5;26;6;0;1;2;0;0.0;0;0;0.0;5;40;19;2;2;6;2.0;37;68;0;0;0;49;1;0.0;1.0;0.0;6;11.0;1.0;11.0;1.0;71;9;0;0;0;0;442;3
67;5;2022;2022m05;34;3;Guapimirim;3301850;Baixada Fluminense;1;0;0;1;0;1;6;12;4;1;5;2;1;0;3;2;1;1;1;0;0.0;0;0;0.0;4;12;7;0;1;1;1.0;24;34;0;0;0;11;4;1.0;2.0;1.0;2;8.0;2.0;8.0;0.0;13;0;0;0;0;0;178;3
48;6;2022;2022m06;24;3;Seropédica;3305554;Baixada Fluminense;0;0;0;0;0;0;2;34;3;0;10;11;1;0;12;2;2;0;0;0;0.0;0;0;0.0;4;20;1;0;1;2;1.0;21;26;0;0;0;38;2;2.0;0.0;0.0;3;9.0;1.0;5.0;0.0;28;6;0;0;0;0;217;3
50;6;2022;2022m06;24;3;Itaguaí;3302007;Baixada Fluminense;3;0;0;3;0;3;1;38;1;0;13;14;9;2;25;7;0;2;1;0;0.0;0;0;0.0;10;45;11;6;4;2;0.0;38;61;0;5;3;68;4;0.0;3.0;1.0;5;12.0;0.0;12.0;0.0;30;5;1;0;0;0;430;3
51;6;2022;2022m06;24;3;Paracambi;3303609;Baixada Fluminense;0;0;0;0;0;0;1;11;1;0;8;4;1;0;5;0;0;0;0;0;0.0;0;0;0.0;1;6;0;0;0;3;2.0;3;8;0;1;0;26;3;2.0;1.0;0.0;1;6.0;0.0;9.0;0.0;15;1;0;0;0;0;120;3
52;6;2022;2022m06;20;3;Nova Iguaçu;3303500;Baixada Fluminense;3;0;0;3;0;3;2;35;4;1;14;54;47;6;107;33;3;2;0;0;0.0;0;0;0.0;4;149;49;27;3;32;2.0;114;227;0;1;0;137;1;1.0;0.0;0.0;9;63.0;0.0;11.0;1.0;42;10;0;0;0;0;837;3
53;6;2022;2022m06;20;3;Mesquita;3302858;Baixada Fluminense;2;0;0;2;2;4;2;46;7;0;20;45;36;10;91;14;4;5;2;0;0.0;0;0;0.0;9;125;21;6;1;7;0.0;38;73;0;1;0;73;9;0.0;8.0;1.0;8;19.0;2.0;6.0;0.0;45;5;0;0;0;0;486;3
54;6;2022;2022m06;39;3;Belford Roxo;3300456;Baixada Fluminense;8;1;0;9;4;13;10;102;12;2;24;110;13;19;142;81;6;3;0;0;0.0;0;0;0.0;20;252;52;9;8;7;1.0;83;160;0;8;3;271;11;0.0;11.0;0.0;34;73.0;4.0;22.0;1.0;121;21;0;0;0;0;1279;3
55;6;2022;2022m06;24;3;Queimados;3304144;Baixada Fluminense;2;0;0;2;1;3;3;62;13;0;9;25;9;0;34;4;0;2;0;0;0.0;0;1;0.0;5;46;15;1;0;10;2.0;40;68;0;3;0;57;5;3.0;2.0;0.0;9;37.0;0.0;1.0;2.0;46;7;0;0;0;0;443;3
56;6;2022;2022m06;20;3;Nova Iguaçu;3303500;Baixada Fluminense;11;0;0;11;1;12;1;84;11;3;29;75;30;11;116;28;5;1;4;0;0.0;0;0;0.0;18;172;27;3;1;8;0.0;54;93;0;3;0;93;11;0.0;11.0;0.0;15;39.0;6.0;10.0;0.0;75;5;0;0;0;0;751;3
57;6;2022;2022m06;20;3;Nilópolis;3303203;Baixada Fluminense;1;0;0;1;0;1;4;30;3;0;11;46;37;1;84;30;3;4;1;0;0.0;1;0;1.0;10;134;23;12;1;17;1.0;109;163;0;1;0;76;4;0.0;4.0;0.0;2;13.0;0.0;11.0;0.0;29;5;0;0;0;0;597;3
58;6;2022;2022m06;20;3;Nova Iguaçu;3303500;Baixada Fluminense;6;0;0;6;2;8;2;117;21;2;19;85;15;1;101;22;0;2;1;0;0.0;0;0;0.0;12;138;38;7;0;5;0.0;63;113;0;0;0;140;1;1.0;0.0;0.0;11;26.0;1.0;11.0;0.0;87;19;0;0;0;0;883;3
59;6;2022;2022m06;15;3;Duque de Caxias;3301702;Baixada Fluminense;2;1;0;3;1;4;14;97;11;4;39;160;36;66;262;98;28;6;2;0;0.0;2;8;0.0;23;429;50;40;8;21;2.0;191;312;0;2;1;193;7;1.0;6.0;0.0;132;27.0;3.0;16.0;0.0;73;12;0;0;0;0;1560;3
60;6;2022;2022m06;15;3;Duque de Caxias;3301702;Baixada Fluminense;8;0;0;8;6;14;16;56;9;2;21;38;20;22;80;73;23;1;1;0;0.0;0;0;0.0;19;197;30;1;4;2;2.0;27;66;0;1;0;61;6;0.0;6.0;0.0;27;39.0;5.0;25.0;0.0;47;6;0;0;0;0;676;3
61;6;2022;2022m06;15;3;Duque de Caxias;3301702;Baixada Fluminense;1;0;0;1;0;1;1;14;3;0;17;6;0;0;6;2;1;1;0;0;0.0;0;0;0.0;1;11;2;1;0;1;3.0;9;16;0;0;0;16;0;0.0;0.0;0.0;0;11.0;0.0;2.0;0.0;14;0;0;0;0;0;131;3
62;6;2022;2022m06;15;3;Duque de Caxias;3301702;Baixada Fluminense;3;0;0;3;0;3;1;30;7;0;18;42;18;12;72;30;7;7;3;0;0.0;0;0;0.0;14;133;16;4;0;6;1.0;24;51;0;0;0;65;10;0.0;9.0;1.0;15;26.0;0.0;4.0;0.0;31;5;0;0;0;0;435;3
63;6;2022;2022m06;24;3;Japeri;3302270;Baixada Fluminense;1;0;0;1;1;2;8;24;4;0;7;8;0;1;9;7;1;0;0;0;0.0;0;1;0.0;2;20;1;3;0;3;0.0;17;24;0;0;0;11;16;9.0;7.0;0.0;2;21.0;2.0;4.0;0.0;15;1;0;0;0;0;187;3
64;6;2022;2022m06;21;3;São João de Meriti;3305109;Baixada Fluminense;1;0;0;1;5;6;16;93;13;1;21;88;26;35;149;92;16;9;1;0;0.0;1;3;0.0;43;314;61;13;2;6;0.0;105;187;0;7;0;87;14;2.0;12.0;1.0;25;42.0;1.0;10.0;0.0;81;11;0;0;0;0;1073;3
65;6;2022;2022m06;34;3;Magé;3302502;Baixada Fluminense;2;0;0;2;0;2;7;30;4;0;6;13;3;1;17;5;0;2;1;0;0.0;0;0;0.0;1;26;9;5;3;5;2.0;24;48;0;2;0;46;10;1.0;8.0;1.0;1;17.0;0.0;5.0;0.0;18;1;0;0;0;0;265;3
66;6;2022;2022m06;34;3;Magé;3302502;Baixada Fluminense;1;0;0;1;0;1;1;54;6;0;29;19;9;2;30;3;0;0;4;0;0.0;0;0;0.0;2;39;23;6;2;19;4.0;40;94;0;0;0;56;2;2.0;0.0;0.0;4;10.0;0.0;12.0;0.0;65;5;0;0;0;0;426;3
67;6;2022;2022m06;34;3;Guapimirim;3301850;Baixada Fluminense;5;0;0;5;0;5;3;12;0;3;14;0;1;0;1;2;2;0;1;0;0.0;0;0;0.0;1;7;7;2;0;2;0.0;21;32;0;1;0;25;4;0.0;4.0;0.0;4;8.0;1.0;4.0;1.0;10;4;0;0;0;0;200;3
48;7;2022;2022m07;24;3;Seropédica;3305554;Baixada Fluminense;1;0;0;1;0;1;2;24;7;4;21;10;1;0;11;1;1;1;0;0;0.0;0;0;0.0;0;14;1;0;0;0;2.0;14;17;0;1;0;35;4;2.0;2.0;0.0;3;15.0;1.0;7.0;0.0;21;2;0;0;0;0;209;3
50;7;2022;2022m07;24;3;Itaguaí;3302007;Baixada Fluminense;6;0;0;6;1;7;2;77;2;3;7;23;24;4;51;11;0;0;1;0;0.0;0;0;1.0;6;70;13;12;0;162;0.0;92;279;0;2;1;47;9;6.0;3.0;0.0;7;18.0;2.0;7.0;0.0;29;7;2;0;0;0;666;3
51;7;2022;2022m07;24;3;Paracambi;3303609;Baixada Fluminense;0;0;0;0;0;0;1;17;1;0;0;1;2;1;4;2;1;0;0;0;0.0;0;0;0.0;0;7;2;0;0;1;1.0;15;19;0;1;0;20;7;4.0;2.0;1.0;0;7.0;0.0;8.0;0.0;15;3;0;0;0;0;123;3
52;7;2022;2022m07;20;3;Nova Iguaçu;3303500;Baixada Fluminense;1;0;0;1;0;1;2;59;4;3;24;46;31;7;84;41;1;3;1;0;0.0;1;2;0.0;23;156;61;18;5;37;1.0;104;226;0;2;0;160;6;4.0;2.0;0.0;9;39.0;2.0;15.0;0.0;43;3;0;0;0;0;890;3
53;7;2022;2022m07;20;3;Mesquita;3302858;Baixada Fluminense;1;0;0;1;0;1;1;54;5;2;21;44;35;17;96;15;4;1;0;0;0.0;0;0;0.0;10;126;29;7;3;7;1.0;65;112;0;2;0;93;5;0.0;5.0;0.0;4;15.0;0.0;4.0;0.0;49;7;1;0;0;0;547;3
54;7;2022;2022m07;39;3;Belford Roxo;3300456;Baixada Fluminense;10;0;1;11;6;17;8;125;20;4;33;88;13;13;114;103;2;4;0;0;0.0;0;4;0.0;22;249;44;11;2;12;0.0;78;147;0;2;1;234;9;0.0;9.0;0.0;30;42.0;4.0;25.0;0.0;112;13;0;0;0;0;1202;3
55;7;2022;2022m07;24;3;Queimados;3304144;Baixada Fluminense;3;0;0;3;12;15;12;61;9;1;9;30;6;3;39;1;1;1;0;0;0.0;0;2;0.0;9;53;13;5;1;9;1.0;53;82;0;1;0;47;5;2.0;3.0;0.0;3;23.0;0.0;1.0;0.0;64;9;0;0;0;0;455;3
56;7;2022;2022m07;20;3;Nova Iguaçu;3303500;Baixada Fluminense;14;0;0;14;4;18;1;114;14;2;19;60;22;3;85;19;3;6;4;0;0.0;0;0;0.0;16;133;25;1;2;8;2.0;49;87;0;7;0;76;9;1.0;8.0;0.0;15;30.0;4.0;5.0;0.0;103;13;1;0;0;0;701;3
57;7;2022;2022m07;20;3;Nilópolis;3303203;Baixada Fluminense;2;0;0;2;0;2;1;44;4;0;6;46;22;2;70;35;4;0;3;0;0.0;0;1;0.0;18;131;21;6;1;11;1.0;139;179;0;1;0;85;3;1.0;2.0;0.0;10;12.0;0.0;6.0;0.0;43;5;0;0;0;0;614;3
58;7;2022;2022m07;20;3;Nova Iguaçu;3303500;Baixada Fluminense;7;0;0;7;0;7;5;134;19;1;21;85;24;9;118;35;3;2;2;0;0.0;0;0;0.0;22;182;42;9;0;13;1.0;54;119;0;1;0;122;6;2.0;4.0;1.0;13;29.0;2.0;15.0;0.0;109;12;0;0;0;0;1026;3
59;7;2022;2022m07;15;3;Duque de Caxias;3301702;Baixada Fluminense;5;0;0;5;3;8;12;114;9;2;50;182;52;52;286;114;32;4;0;0;0.0;0;7;0.0;31;474;63;48;6;26;1.0;206;350;0;1;0;138;10;0.0;8.0;2.0;136;55.0;5.0;19.0;1.0;65;18;0;0;0;0;1650;3
60;7;2022;2022m07;15;3;Duque de Caxias;3301702;Baixada Fluminense;16;0;0;16;5;21;16;62;15;2;33;28;27;16;71;119;22;1;2;0;0.0;0;0;0.0;16;231;39;12;2;5;1.0;57;116;0;1;0;115;10;1.0;9.0;0.0;29;36.0;4.0;30.0;0.0;54;7;0;0;0;0;806;3
61;7;2022;2022m07;15;3;Duque de Caxias;3301702;Baixada Fluminense;1;0;0;1;0;1;2;26;2;1;10;6;0;1;7;3;2;1;0;0;0.0;0;0;0.0;0;13;7;1;0;1;2.0;8;19;0;1;2;29;0;0.0;0.0;0.0;2;7.0;1.0;3.0;0.0;20;2;1;0;0;0;155;3
62;7;2022;2022m07;15;3;Duque de Caxias;3301702;Baixada Fluminense;5;0;0;5;2;7;14;38;5;6;12;34;16;13;63;42;7;4;2;0;0.0;0;0;0.0;5;123;6;1;1;2;1.0;24;35;0;0;0;63;2;0.0;2.0;0.0;15;7.0;0.0;6.0;0.0;33;5;0;0;0;0;411;3
63;7;2022;2022m07;24;3;Japeri;3302270;Baixada Fluminense;3;0;0;3;3;6;8;34;3;2;3;12;2;1;15;2;0;1;0;0;0.0;0;0;0.0;4;22;5;0;0;8;0.0;13;26;0;1;0;12;10;5.0;4.0;1.0;2;17.0;0.0;2.0;1.0;16;5;0;0;0;0;200;3
64;7;2022;2022m07;21;3;São João de Meriti;3305109;Baixada Fluminense;7;0;0;7;5;12;3;106;20;2;25;89;37;35;161;88;25;7;4;0;0.0;0;1;0.0;30;316;69;14;4;10;0.0;95;192;0;5;0;101;7;0.0;7.0;0.0;19;43.0;4.0;14.0;0.0;106;13;0;0;0;0;1159;3
65;7;2022;2022m07;34;3;Magé;3302502;Baixada Fluminense;4;0;0;4;1;5;2;43;7;2;8;12;5;2;19;3;0;1;1;0;0.0;0;1;0.0;2;27;6;4;1;7;2.0;26;46;0;2;0;23;7;0.0;6.0;1.0;1;10.0;1.0;1.0;0.0;30;3;0;0;0;0;262;3
