ID_Venda;ID_Cliente;ID_Produto;Data;Quantidade;Canal;Valor_Total;faixa_etaria
17730;753;78;2024-01-23;2;Loja Física;8852.56;Idoso
17731;520;75;2024-05-26;3;Loja Física;1543.11;Idoso
17732;584;38;2022-07-30;1;Loja Física;1928.3;Adulto
17733;915;13;2023-12-13;3;Online;13007.16;Adulto
17734;288;54;2022-03-21;2;Online;1863.34;Adulto
17735;95;44;2022-03-18;4;Online;13113.32;Adulto
17736;669;97;2024-09-22;3;Online;14637.54;Adulto
17737;41;13;2023-05-22;3;Loja Física;13007.16;Adulto
17738;331;25;2022-03-03;2;Loja Física;3550.68;Adulto
17739;813;24;2022-08-06;2;Loja Física;9305.56;Adulto
17740;781;29;2022-01-14;2;Loja Física;9814.96;Adulto
17741;155;70;2023-11-18;2;Online;6009.84;Adulto
17742;504;18;2022-08-10;3;Loja Física;6801.72;Adulto
17743;275;92;2023-04-25;2;Loja Física;4757.1;Adulto
17744;666;5;2024-04-18;4;Online;15381.32;Adulto
17745;565;18;2023-01-30;1;Online;2267.24;Adulto
17746;179;63;2022-07-12;2;Loja Física;4987.26;Adulto
17747;933;37;2023-05-15;2;Loja Física;6839.8;Adulto
17748;752;71;2022-04-18;3;Loja Física;5517.39;Adulto
17749;137;55;2022-12-15;1;Loja Física;193.81;Adulto
17750;767;73;2022-08-02;1;Online;255.54;Adulto
17751;988;99;2024-04-13;1;Online;4277.48;Adulto
17752;736;12;2023-08-28;2;Loja Física;6321.22;Idoso
17753;180;52;2024-02-19;3;Online;10116.09;Adulto
17754;182;57;2023-06-25;3;Loja Física;9262.56;Adulto
17755;259;46;2023-06-11;2;Loja Física;1730.82;Adulto
17756;243;44;2024-05-29;1;Loja Física;3278.33;Adulto
17757;96;24;2022-11-17;1;Loja Física;4652.78;Adulto
17758;197;9;2024-02-18;3;Online;12605.67;Adulto
17759;904;12;2024-08-25;4;Loja Física;12642.44;Adulto
17760;526;9;2022-11-16;2;Online;8403.78;Adulto
17761;632;22;2023-12-27;4;Loja Física;12098.28;Idoso
17762;387;17;2023-04-10;4;Online;15231.92;Idoso
17763;408;33;2023-11-03;1;Loja Física;3006.48;Adulto
17764;269;47;2022-06-07;4;Online;12864.44;Adulto
17765;171;88;2024-05-18;2;Loja Física;494.26;Adulto
17766;925;15;2023-06-01;3;Loja Física;8839.98;Adulto
17767;584;93;2022-04-19;2;Loja Física;8504.4;Adulto
17768;691;96;2024-07-25;2;Online;856.76;Adulto
17769;170;33;2022-05-14;2;Online;6012.96;Adulto
17770;159;93;2022-08-13;2;Online;8504.4;Adulto
17771;509;15;2024-07-27;4;Loja Física;11786.64;Adulto
17772;447;27;2023-01-08;1;Loja Física;1137.02;Adulto
17773;666;98;2023-01-30;3;Online;12309.51;Adulto
17774;914;61;2024-09-25;1;Loja Física;4808.51;Adulto
17775;82;68;2023-04-09;4;Loja Física;18457.64;Adulto
17776;57;82;2024-06-07;1;Online;4441.86;Adulto
17777;519;85;2023-09-28;1;Online;1503.95;Adulto
17778;112;48;2023-06-10;4;Loja Física;12146.32;Idoso
17779;998;8;2022-07-27;1;Online;290.8;Idoso
17780;48;6;2024-03-09;3;Loja Física;9469.02;Adulto
17781;592;63;2023-02-14;4;Loja Física;9974.52;Idoso
17782;887;84;2022-07-12;3;Loja Física;11140.17;Adulto
17783;376;2;2022-03-12;1;Online;3306.28;Adulto
17784;828;22;2022-10-12;2;Loja Física;6049.14;Adulto
17785;33;21;2023-03-10;2;Online;2442.98;Adulto
17786;504;6;2022-06-18;4;Online;12625.36;Adulto
17787;627;96;2023-12-04;2;Online;856.76;Adulto
17788;896;70;2022-11-11;2;Loja Física;6009.84;Adulto
17789;3;13;2024-09-01;2;Online;8671.44;Adulto
17790;486;1;2024-06-09;4;Loja Física;6530.44;Adulto
17791;516;22;2023-08-15;3;Loja Física;9073.71;Adulto
17792;868;24;2023-10-26;2;Online;9305.56;Adulto
17793;772;64;2022-04-15;4;Online;8277.0;Adulto
17794;42;41;2022-05-31;3;Online;7655.28;Adulto
17795;9;94;2023-04-18;4;Loja Física;1622.92;Adulto
17796;1000;22;2024-06-16;2;Loja Física;6049.14;Adulto
17797;819;61;2022-04-20;2;Online;9617.02;Adulto
17798;657;12;2024-02-02;1;Loja Física;3160.61;Adulto
17799;913;90;2022-04-23;1;Online;3150.89;Adulto
17800;609;4;2022-09-04;1;Loja Física;170.47;Idoso
17801;788;83;2022-01-17;3;Loja Física;3190.8;Adulto
17802;142;80;2024-07-04;4;Online;4540.16;Idoso
17803;790;12;2023-04-17;3;Online;9481.83;Adulto
17804;436;33;2022-07-11;1;Loja Física;3006.48;Idoso
17805;27;21;2022-10-01;1;Loja Física;1221.49;Adulto
17806;43;73;2022-01-30;2;Online;511.08;Idoso
17807;131;72;2023-05-03;3;Loja Física;1064.25;Adulto
17808;216;84;2023-11-09;2;Online;7426.78;Idoso
17809;606;74;2023-06-28;2;Online;4348.68;Adulto
17810;520;96;2023-04-09;4;Loja Física;1713.52;Idoso
17811;598;92;2022-12-27;1;Online;2378.55;Adulto
17812;345;74;2022-09-29;2;Online;4348.68;Adulto
17813;508;72;2022-05-02;2;Online;709.5;Adulto
17814;650;52;2024-08-07;1;Online;3372.03;Idoso
17815;881;47;2023-07-18;1;Online;3216.11;Adulto
17816;413;97;2022-03-28;4;Online;19516.72;Adulto
17817;936;59;2022-12-29;4;Loja Física;16827.84;Adulto
17818;246;47;2023-03-18;2;Online;6432.22;Adulto
17819;449;56;2022-08-06;2;Online;7835.2;Idoso
17820;21;13;2022-06-04;2;Online;8671.44;Idoso
17821;999;44;2023-02-11;3;Loja Física;9834.99;Adulto
17822;408;35;2023-05-30;4;Online;9313.4;Adulto
17823;457;29;2023-03-18;2;Loja Física;9814.96;Adulto
17824;444;56;2023-06-05;1;Online;3917.6;Adulto
17825;922;5;2022-12-08;4;Online;15381.32;Adulto
17826;265;67;2022-02-24;4;Loja Física;5829.44;Adulto
17827;660;53;2023-03-28;2;Online;8406.2;Adulto
17828;184;60;2022-10-07;3;Online;12101.31;Adulto
17829;227;6;2023-01-14;2;Loja Física;6312.68;Adulto
17830;804;48;2022-04-11;3;Online;9109.74;Idoso
17831;548;80;2022-02-20;3;Online;3405.12;Adulto
17832;246;35;2023-10-27;1;Online;2328.35;Adulto
17833;73;18;2023-01-27;2;Online;4534.48;Adulto
17834;150;11;2024-01-20;3;Loja Física;8581.92;Adulto
17835;513;51;2024-08-08;4;Online;9321.36;Adulto
17836;69;23;2023-03-09;2;Online;9296.18;Adulto
17837;969;47;2022-07-18;3;Online;9648.33;Adulto
17838;805;75;2022-10-29;4;Loja Física;2057.48;Adulto
17839;230;59;2022-07-13;1;Loja Física;4206.96;Adulto
17840;723;57;2023-02-17;1;Online;3087.52;Adulto
17841;72;93;2022-06-30;2;Online;8504.4;Adulto
17842;875;56;2023-09-01;2;Loja Física;7835.2;Adulto
17843;608;27;2022-10-10;2;Online;2274.04;Adulto
17844;397;73;2023-06-27;2;Online;511.08;Adulto
17845;84;35;2023-09-15;2;Online;4656.7;Adulto
17846;740;55;2023-05-21;3;Online;581.43;Idoso
17847;299;9;2023-06-16;4;Loja Física;16807.56;Adulto
17848;748;18;2023-03-20;2;Loja Física;4534.48;Adulto
17849;293;44;2022-04-22;4;Loja Física;13113.32;Idoso
17850;734;21;2023-11-29;3;Loja Física;3664.47;Adulto
17851;970;56;2022-02-21;3;Online;11752.8;Adulto
17852;223;48;2023-10-24;3;Online;9109.74;Adulto
17853;793;1;2022-09-12;2;Loja Física;3265.22;Adulto
17854;733;27;2024-09-08;1;Loja Física;1137.02;Adulto
17855;216;45;2022-04-24;1;Online;1448.91;Idoso
17856;231;63;2022-08-13;2;Online;4987.26;Adulto
17857;405;58;2022-04-28;2;Online;7056.46;Idoso
17858;169;40;2022-02-24;2;Online;1840.1;Adulto
17859;329;63;2024-07-05;3;Online;7480.89;Adulto
17860;426;38;2022-02-06;1;Loja Física;1928.3;Idoso
17861;554;29;2023-08-13;1;Online;4907.48;Adulto
17862;770;40;2022-09-30;4;Online;3680.2;Adulto
17863;196;19;2022-09-02;4;Loja Física;14265.0;Idoso
17864;904;88;2022-03-09;1;Online;247.13;Adulto
17865;608;56;2023-06-29;1;Online;3917.6;Adulto
17866;829;44;2022-04-14;3;Online;9834.99;Adulto
17867;526;65;2022-10-10;4;Loja Física;3412.36;Adulto
17868;625;87;2022-08-20;2;Online;9972.94;Adulto
17869;77;13;2024-06-22;3;Online;13007.16;Idoso
17870;277;30;2023-09-28;4;Online;13130.36;Adulto
17871;920;49;2023-12-18;2;Online;1957.68;Idoso
17872;946;75;2024-01-04;2;Loja Física;1028.74;Adulto
17873;466;63;2023-02-19;1;Online;2493.63;Adulto
17874;941;71;2023-02-06;1;Online;1839.13;Adulto
17875;448;35;2023-02-07;2;Online;4656.7;Adulto
17876;320;11;2022-04-14;2;Online;5721.28;Adulto
17877;1000;49;2022-08-14;1;Loja Física;978.84;Adulto
17878;922;40;2024-01-22;1;Loja Física;920.05;Adulto
17879;160;21;2024-04-23;1;Online;1221.49;Idoso
17880;492;47;2024-06-19;1;Online;3216.11;Jovem
17881;313;3;2023-12-10;4;Loja Física;4947.56;Idoso
17882;631;30;2022-10-02;1;Loja Física;3282.59;Adulto
17883;949;88;2023-05-23;3;Online;741.39;Jovem
17884;161;67;2022-07-30;3;Loja Física;4372.08;Idoso
17885;308;62;2022-06-25;3;Online;8178.24;Adulto
17886;863;37;2024-03-15;1;Loja Física;3419.9;Idoso
17887;146;97;2022-07-28;2;Online;9758.36;Adulto
17888;675;22;2022-12-22;2;Loja Física;6049.14;Adulto
17889;396;31;2023-10-15;4;Online;16166.52;Adulto
17890;691;46;2022-10-22;1;Online;865.41;Adulto
17891;89;76;2023-12-24;3;Loja Física;9220.65;Adulto
17892;735;45;2023-09-03;2;Loja Física;2897.82;Adulto
17893;778;14;2022-10-22;1;Loja Física;2975.99;Adulto
17894;751;12;2024-01-22;3;Online;9481.83;Idoso
17895;308;63;2022-01-04;3;Loja Física;7480.89;Adulto
17896;546;91;2022-04-07;3;Loja Física;14608.71;Idoso
17897;371;77;2022-07-09;3;Online;13250.31;Adulto
17898;451;88;2023-05-31;3;Online;741.39;Adulto
17899;167;38;2024-07-18;4;Loja Física;7713.2;Adulto
17900;392;47;2023-12-19;3;Online;9648.33;Adulto
17901;637;54;2023-09-30;4;Loja Física;3726.68;Idoso
17902;736;55;2023-05-04;3;Online;581.43;Idoso
17903;491;48;2024-01-27;3;Online;9109.74;Jovem
17904;925;73;2022-11-09;3;Loja Física;766.62;Adulto
17905;150;72;2024-05-23;3;Loja Física;1064.25;Adulto
17906;468;15;2024-07-17;4;Online;11786.64;Idoso
17907;966;71;2023-12-06;1;Loja Física;1839.13;Adulto
17908;701;88;2022-09-02;2;Loja Física;494.26;Adulto
17909;43;16;2022-06-24;4;Loja Física;19817.32;Idoso
17910;945;88;2022-11-19;4;Loja Física;988.52;Adulto
17911;29;43;2023-11-29;4;Loja Física;14063.88;Idoso
17912;874;7;2022-03-13;1;Loja Física;3835.28;Adulto
17913;632;43;2022-06-20;2;Online;7031.94;Idoso
17914;849;28;2022-07-11;1;Loja Física;4978.59;Adulto
17915;31;66;2022-12-07;2;Loja Física;5811.56;Idoso
17916;693;98;2024-07-10;2;Loja Física;8206.34;Adulto
17917;674;60;2023-04-12;2;Loja Física;8067.54;Idoso
17918;128;3;2022-05-26;1;Online;1236.89;Adulto
17919;767;1;2024-09-12;2;Online;3265.22;Adulto
17920;294;31;2022-01-14;3;Loja Física;12124.89;Idoso
17921;441;56;2023-11-14;4;Loja Física;15670.4;Adulto
17922;869;87;2023-05-01;2;Online;9972.94;Adulto
17923;388;84;2023-03-15;4;Loja Física;14853.56;Adulto
17924;766;80;2022-12-09;1;Loja Física;1135.04;Adulto
17925;642;46;2022-01-22;1;Online;865.41;Adulto
17926;524;32;2022-07-01;3;Loja Física;10811.97;Adulto
17927;547;81;2024-09-24;2;Loja Física;8657.36;Adulto
17928;710;18;2022-09-28;4;Online;9068.96;Idoso
17929;760;68;2024-06-21;4;Loja Física;18457.64;Adulto
17930;110;35;2022-03-20;4;Loja Física;9313.4;Adulto
17931;328;23;2022-06-24;1;Online;4648.09;Idoso
17932;405;79;2023-11-27;2;Online;6658.64;Idoso
17933;245;13;2024-02-18;3;Online;13007.16;Adulto
17934;762;78;2024-05-23;3;Loja Física;13278.84;Adulto
17935;878;14;2022-01-10;1;Online;2975.99;Adulto
17936;829;37;2023-09-01;2;Loja Física;6839.8;Adulto
17937;163;5;2022-12-27;3;Loja Física;11535.99;Adulto
17938;560;22;2024-09-19;3;Online;9073.71;Adulto
17939;399;28;2023-05-01;1;Loja Física;4978.59;Adulto
17940;583;4;2023-08-21;4;Loja Física;681.88;Adulto
17941;399;50;2022-01-02;3;Online;10665.54;Adulto
17942;493;29;2023-05-16;1;Online;4907.48;Idoso
17943;646;37;2024-06-13;3;Loja Física;10259.7;Adulto
17944;239;35;2022-09-11;3;Loja Física;6985.05;Idoso
17945;465;20;2023-04-29;1;Loja Física;2007.23;Adulto
17946;580;35;2022-04-23;1;Loja Física;2328.35;Idoso
17947;790;99;2022-02-16;2;Online;8554.96;Adulto
17948;32;84;2024-04-18;3;Loja Física;11140.17;Adulto
17949;123;2;2022-01-18;4;Loja Física;13225.12;Adulto
17950;534;58;2023-08-04;4;Loja Física;14112.92;Adulto
17951;667;18;2023-11-28;2;Online;4534.48;Adulto
17952;110;94;2022-10-25;2;Online;811.46;Adulto
17953;271;56;2024-05-05;1;Online;3917.6;Adulto
17954;380;64;2022-08-22;4;Loja Física;8277.0;Adulto
17955;300;93;2023-06-22;3;Loja Física;12756.6;Adulto
17956;627;52;2023-05-31;1;Loja Física;3372.03;Adulto
17957;982;22;2022-06-21;3;Loja Física;9073.71;Adulto
17958;732;93;2024-02-13;4;Loja Física;17008.8;Adulto
17959;742;60;2022-05-31;1;Loja Física;4033.77;Adulto
17960;764;10;2024-03-04;3;Loja Física;9407.04;Adulto
17961;249;84;2022-04-07;2;Loja Física;7426.78;Adulto
17962;521;80;2022-04-13;3;Online;3405.12;Idoso
17963;34;6;2022-11-08;3;Online;9469.02;Adulto
17964;228;81;2024-04-03;1;Online;4328.68;Idoso
17965;585;6;2024-01-24;4;Loja Física;12625.36;Adulto
17966;399;86;2022-12-10;3;Online;12098.82;Adulto
17967;958;82;2023-04-09;3;Online;13325.58;Adulto
17968;813;96;2023-05-18;3;Online;1285.14;Adulto
17969;724;28;2024-01-23;3;Loja Física;14935.77;Adulto
17970;584;42;2022-12-26;2;Loja Física;6970.66;Adulto
17971;570;74;2023-07-13;4;Loja Física;8697.36;Adulto
17972;220;41;2022-09-21;4;Online;10207.04;Adulto
17973;371;63;2023-11-11;1;Online;2493.63;Adulto
17974;787;22;2023-05-14;3;Online;9073.71;Adulto
17975;761;92;2022-09-17;1;Online;2378.55;Adulto
17976;528;79;2023-01-09;2;Loja Física;6658.64;Adulto
17977;75;29;2023-04-15;2;Loja Física;9814.96;Adulto
17978;618;71;2022-01-14;3;Online;5517.39;Adulto
17979;136;34;2024-04-27;1;Loja Física;361.41;Adulto
17980;929;96;2022-12-28;1;Loja Física;428.38;Adulto
17981;74;2;2022-11-05;4;Online;13225.12;Adulto
17982;254;26;2023-12-29;1;Online;2685.62;Adulto
17983;18;75;2022-12-08;2;Loja Física;1028.74;Adulto
17984;931;89;2024-07-01;2;Loja Física;8994.18;Adulto
17985;43;19;2023-06-15;3;Online;10698.75;Idoso
17986;50;20;2024-03-04;1;Loja Física;2007.23;Adulto
17987;515;33;2023-11-11;1;Online;3006.48;Adulto
17988;744;81;2024-05-27;2;Loja Física;8657.36;Adulto
17989;731;94;2024-06-04;3;Online;1217.19;Idoso
17990;571;82;2024-07-12;4;Loja Física;17767.44;Adulto
17991;796;96;2024-05-13;4;Loja Física;1713.52;Idoso
17992;814;4;2023-09-03;3;Online;511.41;Adulto
17993;576;32;2023-05-11;3;Online;10811.97;Adulto
17994;582;19;2022-04-26;4;Loja Física;14265.0;Adulto
17995;303;3;2022-10-04;2;Loja Física;2473.78;Adulto
17996;142;92;2023-12-04;1;Loja Física;2378.55;Idoso
17997;903;61;2023-06-16;4;Online;19234.04;Adulto
17998;202;38;2024-01-16;3;Online;5784.9;Adulto
17999;207;6;2023-10-18;3;Online;9469.02;Idoso
18000;415;56;2022-01-22;1;Online;3917.6;Adulto
18001;221;40;2022-06-01;3;Loja Física;2760.15;Adulto
18002;362;81;2023-02-25;2;Online;8657.36;Adulto
18003;758;69;2024-05-26;3;Online;8872.89;Adulto
18004;81;83;2022-08-14;1;Loja Física;1063.6;Adulto
18005;763;42;2023-11-07;4;Loja Física;13941.32;Adulto
18006;563;99;2022-05-26;2;Loja Física;8554.96;Idoso
18007;285;86;2023-01-01;3;Online;12098.82;Adulto
18008;369;88;2023-05-25;1;Loja Física;247.13;Idoso
18009;492;74;2022-02-01;4;Online;8697.36;Jovem
18010;911;2;2022-09-08;4;Loja Física;13225.12;Adulto
18011;896;28;2023-08-15;1;Online;4978.59;Adulto
18012;346;17;2024-01-29;4;Loja Física;15231.92;Adulto
18013;204;70;2023-12-14;4;Online;12019.68;Adulto
18014;25;69;2024-09-23;4;Online;11830.52;Adulto
18015;957;39;2023-03-18;4;Loja Física;18857.16;Adulto
18016;553;7;2023-01-04;1;Online;3835.28;Adulto
18017;69;32;2022-07-31;1;Online;3603.99;Adulto
18018;516;4;2024-02-02;3;Online;511.41;Adulto
18019;492;21;2022-04-02;3;Loja Física;3664.47;Jovem
18020;240;32;2022-07-18;2;Loja Física;7207.98;Adulto
18021;361;82;2024-07-31;4;Loja Física;17767.44;Adulto
18022;441;97;2024-09-04;4;Loja Física;19516.72;Adulto
18023;31;14;2023-01-22;2;Online;5951.98;Idoso
18024;899;70;2023-10-17;1;Loja Física;3004.92;Adulto
18025;629;75;2022-04-21;1;Online;514.37;Adulto
18026;707;46;2024-09-15;2;Loja Física;1730.82;Adulto
18027;602;20;2022-10-08;3;Online;6021.69;Adulto
18028;690;93;2024-06-17;3;Loja Física;12756.6;Adulto
18029;657;58;2023-10-04;4;Online;14112.92;Adulto
18030;956;99;2023-11-27;3;Loja Física;12832.44;Idoso
18031;714;80;2023-07-12;1;Loja Física;1135.04;Adulto
18032;322;48;2024-07-09;2;Online;6073.16;Idoso
18033;344;7;2024-07-23;2;Loja Física;7670.56;Adulto
18034;715;40;2023-04-06;2;Online;1840.1;Adulto
18035;536;59;2024-09-08;3;Online;12620.88;Adulto
18036;355;36;2024-06-16;2;Loja Física;6812.9;Adulto
18037;471;44;2023-06-24;2;Loja Física;6556.66;Adulto
18038;928;31;2022-06-29;3;Online;12124.89;Adulto
18039;983;42;2022-09-29;1;Loja Física;3485.33;Adulto
18040;994;44;2024-07-21;4;Online;13113.32;Adulto
18041;105;43;2023-11-27;1;Loja Física;3515.97;Adulto
18042;787;43;2022-12-24;3;Loja Física;10547.91;Adulto
18043;322;47;2024-06-28;2;Online;6432.22;Idoso
18044;572;6;2022-12-06;4;Online;12625.36;Adulto
18045;883;93;2023-02-05;1;Loja Física;4252.2;Adulto
18046;962;91;2023-08-27;4;Loja Física;19478.28;Adulto
18047;527;66;2023-03-04;1;Loja Física;2905.78;Idoso
18048;504;86;2024-08-25;1;Loja Física;4032.94;Adulto
18049;85;9;2022-10-10;3;Online;12605.67;Adulto
18050;931;11;2022-11-13;1;Online;2860.64;Adulto
18051;709;80;2022-07-15;2;Loja Física;2270.08;Adulto
18052;235;77;2022-02-12;3;Online;13250.31;Adulto
18053;923;18;2023-08-17;4;Loja Física;9068.96;Adulto
18054;856;25;2023-06-17;3;Loja Física;5326.02;Adulto
18055;263;97;2023-12-20;1;Loja Física;4879.18;Adulto
18056;6;74;2022-12-18;4;Online;8697.36;Adulto
18057;494;58;2024-05-04;2;Online;7056.46;Adulto
18058;893;30;2023-09-20;3;Online;9847.77;Idoso
18059;289;1;2022-05-06;1;Online;1632.61;Adulto
18060;570;63;2023-03-20;4;Loja Física;9974.52;Adulto
18061;945;97;2024-03-25;2;Loja Física;9758.36;Adulto
18062;657;79;2023-04-11;2;Online;6658.64;Adulto
18063;878;29;2023-08-04;3;Loja Física;14722.44;Adulto
18064;554;66;2024-09-18;4;Online;11623.12;Adulto
18065;350;75;2024-03-22;1;Online;514.37;Adulto
18066;200;53;2024-03-22;4;Online;16812.4;Adulto
18067;936;98;2022-12-22;2;Online;8206.34;Adulto
18068;686;19;2022-10-23;4;Loja Física;14265.0;Adulto
18069;967;66;2022-04-23;3;Loja Física;8717.34;Adulto
18070;966;84;2024-09-19;4;Loja Física;14853.56;Adulto
18071;964;52;2022-01-09;4;Online;13488.12;Adulto
18072;897;31;2023-05-26;3;Online;12124.89;Adulto
18073;335;60;2024-08-07;4;Loja Física;16135.08;Adulto
18074;607;68;2023-12-03;3;Loja Física;13843.23;Adulto
18075;217;93;2022-05-31;3;Online;12756.6;Idoso
18076;623;30;2023-04-23;3;Loja Física;9847.77;Adulto
18077;353;13;2023-11-29;2;Online;8671.44;Adulto
18078;692;15;2022-06-03;4;Online;11786.64;Adulto
18079;675;20;2023-06-20;3;Loja Física;6021.69;Adulto
18080;631;34;2024-09-16;1;Loja Física;361.41;Adulto
18081;325;92;2022-10-24;1;Online;2378.55;Adulto
18082;901;20;2023-10-01;2;Loja Física;4014.46;Adulto
18083;228;50;2023-07-26;3;Online;10665.54;Idoso
18084;145;89;2023-11-12;3;Loja Física;13491.27;Jovem
18085;949;27;2022-06-16;2;Online;2274.04;Jovem
18086;308;30;2022-11-07;4;Online;13130.36;Adulto
18087;654;56;2023-05-14;3;Online;11752.8;Adulto
18088;634;84;2022-10-23;3;Loja Física;11140.17;Adulto
18089;285;65;2022-03-08;1;Loja Física;853.09;Adulto
18090;392;99;2024-03-29;3;Loja Física;12832.44;Adulto
18091;738;55;2022-10-29;2;Loja Física;387.62;Adulto
18092;360;24;2022-01-16;1;Loja Física;4652.78;Adulto
18093;769;25;2023-04-10;2;Loja Física;3550.68;Adulto
18094;797;53;2022-02-11;2;Online;8406.2;Adulto
18095;932;76;2022-08-11;3;Online;9220.65;Adulto
18096;947;11;2022-10-17;4;Loja Física;11442.56;Adulto
18097;165;94;2024-04-25;3;Loja Física;1217.19;Adulto
18098;733;60;2023-08-31;4;Online;16135.08;Adulto
18099;581;77;2022-05-07;1;Loja Física;4416.77;Idoso
18100;821;47;2022-02-24;2;Loja Física;6432.22;Adulto
18101;224;25;2023-05-16;2;Loja Física;3550.68;Idoso
18102;124;25;2022-11-10;3;Online;5326.02;Adulto
18103;948;17;2022-01-06;4;Loja Física;15231.92;Adulto
18104;344;12;2023-03-17;2;Online;6321.22;Adulto
18105;851;52;2022-12-27;2;Loja Física;6744.06;Jovem
18106;524;11;2023-11-08;4;Online;11442.56;Adulto
18107;52;10;2024-05-04;2;Loja Física;6271.36;Idoso
18108;129;81;2022-01-01;2;Loja Física;8657.36;Idoso
18109;135;60;2022-02-21;2;Online;8067.54;Adulto
18110;657;54;2022-09-15;4;Online;3726.68;Adulto
18111;127;80;2022-05-22;4;Online;4540.16;Adulto
18112;738;63;2022-12-25;1;Loja Física;2493.63;Adulto
18113;939;20;2024-06-18;2;Loja Física;4014.46;Idoso
18114;71;5;2022-10-18;2;Online;7690.66;Adulto
18115;273;41;2024-03-15;1;Online;2551.76;Adulto
18116;187;63;2024-05-29;4;Loja Física;9974.52;Adulto
18117;3;56;2023-05-30;4;Online;15670.4;Adulto
18118;285;32;2023-11-13;3;Online;10811.97;Adulto
18119;22;27;2024-09-08;4;Loja Física;4548.08;Adulto
18120;166;68;2024-02-27;3;Online;13843.23;Adulto
18121;310;48;2023-07-29;1;Loja Física;3036.58;Adulto
18122;875;7;2022-06-08;4;Online;15341.12;Adulto
18123;477;46;2024-09-03;1;Online;865.41;Adulto
18124;498;78;2022-03-30;3;Online;13278.84;Adulto
18125;434;88;2024-01-01;2;Online;494.26;Jovem
18126;758;18;2022-10-05;2;Loja Física;4534.48;Adulto
18127;234;38;2022-05-27;1;Online;1928.3;Adulto
18128;837;65;2024-01-21;2;Online;1706.18;Adulto
18129;670;17;2022-07-21;1;Online;3807.98;Adulto
18130;663;90;2023-03-19;3;Online;9452.67;Adulto
18131;725;86;2023-08-23;2;Online;8065.88;Adulto
18132;376;82;2024-07-29;3;Loja Física;13325.58;Adulto
18133;730;38;2022-03-24;4;Loja Física;7713.2;Adulto
18134;246;92;2022-10-25;2;Loja Física;4757.1;Adulto
18135;303;85;2022-08-13;2;Online;3007.9;Adulto
18136;405;63;2022-02-02;2;Loja Física;4987.26;Idoso
18137;788;97;2023-04-30;1;Online;4879.18;Adulto
18138;663;94;2024-08-13;4;Loja Física;1622.92;Adulto
18139;708;42;2022-12-30;4;Loja Física;13941.32;Adulto
18140;917;8;2022-09-12;4;Online;1163.2;Adulto
18141;21;30;2024-04-11;3;Loja Física;9847.77;Idoso
18142;257;64;2023-11-26;4;Online;8277.0;Adulto
18143;399;9;2023-10-15;1;Loja Física;4201.89;Adulto
